ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
283.0048134,62.0339432,0.6449,0.5441,0.0668,15.874,0.177,6.1,1.533E+00,15.139,null,0.5,4.286E-01,1,0,0000,BU,10,58255.67816715,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.883668,226.477486
283.0048032,62.0339479,0.5664,0.4898,0.1793,15.533,0.158,6.9,4.885E-01,15.451,0.427,2.5,8.337E-01,1,0,0000,BC,0,56799.07539449,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.884544,226.678281
283.0047842,62.0339538,0.9292,0.6732,-0.1639,15.924,0.216,5.0,7.693E-01,15.051,null,0.8,5.844E-01,1,0,0000,BU,10,57887.79401036,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.893407,226.989637
283.0061838,62.0334893,0.7213,0.5840,-0.1664,15.721,0.212,5.1,1.155E+00,15.445,0.500,2.2,7.228E-01,1,0,0000,BC,10,57893.94837986,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.914127,202.786996
283.0039771,62.0345286,0.7899,0.6376,-0.3463,15.807,0.248,4.4,5.401E-01,14.663,0.357,3.0,5.420E-01,1,0,0000,BC,10,57694.92228757,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.923269,247.648330
283.0046867,62.0339843,0.5484,0.5470,-0.1854,15.751,0.163,6.7,1.018E+00,14.892,null,1.4,6.636E-01,1,0,0000,BU,10,57695.97040957,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.941533,228.579328
283.0054921,62.0336541,0.7795,0.8425,0.1949,15.801,0.297,3.7,3.295E-01,15.082,0.405,2.7,1.119E+00,1,0,0000,BC,10,59149.97121002,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.943396,213.631740
283.0048707,62.0338909,1.5679,1.6569,-0.8694,15.976,0.483,2.2,4.844E-01,15.109,null,1.4,8.424E-01,1,0,0000,CU,5,57888.05594451,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.946163,224.801676
283.0055371,62.0336365,0.5909,0.5183,-0.0863,15.831,0.170,6.4,8.302E-01,14.693,null,1.8,2.438E-01,1,0,0000,BU,10,58785.17019330,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.954773,212.821507
283.0056713,62.0335961,0.6838,0.5746,-0.1812,15.969,0.229,4.7,1.502E+00,15.508,0.503,2.2,9.939E-01,1,0,0000,BC,5,58982.63257712,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.959413,210.604463
283.0055424,62.0336276,0.9258,0.7321,-0.1791,16.049,0.258,4.2,3.297E-01,14.733,null,1.6,6.098E-01,1,0,0000,BU,10,58782.03067545,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,6.976893,212.617146
283.0053626,62.0336767,0.8237,0.8472,-0.0868,16.195,0.302,3.6,7.363E-01,14.545,null,1.6,7.969E-01,1,0,0000,BU,10,57890.93671054,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.000417,215.490748
283.0050453,62.0337930,1.2177,1.0277,-0.5213,16.625,0.415,2.6,6.259E-01,14.591,null,1.7,7.323E-01,1,0,0000,CU,10,57526.49287583,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.003509,221.056229
283.0047248,62.0339377,0.5216,0.4393,0.1271,15.603,0.145,7.5,1.083E+00,15.396,0.504,2.2,4.025E-01,1,0,0000,BC,10,59153.11008899,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.006318,227.202481
283.0047993,62.0338985,0.6057,0.5065,-0.1089,15.904,0.183,5.9,6.729E-01,15.217,0.352,3.1,1.032E+00,1,0,0000,BB,10,59154.02552098,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.012466,225.658069
283.0056397,62.0335864,0.7728,0.6778,-0.2577,16.236,0.264,4.1,6.563E-01,14.997,0.386,2.8,6.581E-01,1,0,0000,BC,5,58988.64928544,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.016684,210.834251
283.0064951,62.0334042,0.5709,0.4449,-0.0264,15.632,0.184,5.9,2.007E+00,14.842,0.413,2.6,6.947E-01,1,0,0000,BC,10,57525.18244025,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.019007,197.857152
283.0039335,62.0344978,0.6647,0.4722,-0.1399,15.343,0.210,5.2,8.045E-01,15.701,0.513,2.1,6.608E-01,1,0,0000,BC,0,56800.25975800,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.033910,247.041047
283.0050197,62.0337814,0.6482,0.6316,-0.2484,16.068,0.213,5.1,7.519E-01,15.135,0.407,2.7,6.721E-01,1,0,0000,BC,10,57889.23432957,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.063386,221.098119
283.0047709,62.0338885,0.9424,0.8459,0.1836,16.153,0.261,4.2,1.201E+00,14.612,null,1.3,4.681E-01,1,0,0000,BU,5,56799.33860155,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.071921,225.720997
283.0062321,62.0334310,0.5431,0.6214,-0.1472,15.508,0.208,5.2,8.170E-01,15.022,null,0.8,6.807E-01,1,0,0000,BU,10,57163.60383678,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.077778,201.520309
283.0047464,62.0338976,0.7704,0.6659,-0.2568,16.110,0.234,4.6,1.010E+00,15.039,0.387,2.8,4.064E-01,1,0,0000,BC,10,57888.18684793,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.078854,226.144567
283.0051516,62.0337233,0.5566,0.5225,-0.2017,15.950,0.182,6.0,1.124E+00,14.846,0.388,2.8,7.595E-01,1,0,0000,BC,10,59146.83283665,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.081226,218.627128
283.0049283,62.0338127,0.5856,0.5579,-0.1141,15.818,0.184,5.9,7.778E-01,15.376,0.460,2.4,7.741E-01,1,0,0000,BC,10,57527.27918770,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.082454,222.638216
283.0055126,62.0335993,0.5281,0.4523,-0.2025,15.634,0.152,7.1,9.667E-01,15.648,0.534,2.0,9.889E-01,1,0,0000,BC,5,56801.44425350,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.089836,212.515832
283.0051814,62.0337061,0.9850,0.8708,-0.2633,16.401,0.316,3.4,1.309E+00,14.580,null,1.7,3.954E-01,1,0,0000,BU,10,58257.77224036,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.098625,217.997905
283.0049876,62.0337796,0.7235,0.6040,-0.3884,15.904,0.214,5.1,1.022E+00,15.131,0.422,2.6,7.849E-01,1,0,0000,BC,10,57162.68509744,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.103985,221.393152
283.0052640,62.0336746,0.5468,0.4931,-0.0927,15.801,0.228,4.8,1.906E+00,14.588,0.332,3.3,7.298E-01,1,0,0000,BB,10,58784.25488550,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.104420,216.548488
283.0106021,62.0367226,1.1612,1.2982,0.1528,16.344,0.412,2.6,1.059E+00,15.360,null,-0.1,3.788E-01,1,0,0000,CU,10,58254.76209800,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.112013,42.237737
283.0050970,62.0337329,1.1007,0.9870,-0.6074,16.275,0.397,2.7,5.119E-01,15.373,0.501,2.2,8.680E-01,1,0,0000,CC,10,57695.31525373,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.112380,219.381061
283.0045472,62.0339862,0.6526,0.6321,0.2316,15.824,0.255,4.3,7.926E-01,14.878,null,1.3,7.650E-01,1,0,0000,BU,10,58621.83247609,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.115419,229.875413
283.0048772,62.0338217,0.6471,0.5599,-0.2795,15.684,0.237,4.6,1.182E+00,15.086,0.389,2.8,6.171E-01,1,0,0000,BC,10,58619.86994462,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.117562,223.325784
283.0040105,62.0343533,0.5553,0.4842,0.0764,15.672,0.156,7.0,1.350E+00,14.439,null,1.7,9.098E-01,1,0,0000,BU,5,58986.94907064,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.136847,242.784672
283.0044402,62.0340349,0.5855,0.4920,-0.1019,15.693,0.158,6.9,7.585E-01,15.323,null,0.8,8.800E-01,1,0,0000,BU,10,58618.69257802,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.144937,231.884375
283.0045741,62.0339578,0.9900,0.8068,-0.0981,16.200,0.267,4.1,7.344E-01,15.002,null,1.0,1.092E+00,1,0,0000,BU,10,57888.84149200,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.147396,229.014090
283.0045801,62.0339500,0.7585,0.7329,-0.2639,16.064,0.241,4.5,2.776E-01,14.952,null,1.9,9.941E-01,1,0,0000,BU,10,58057.68258810,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.158222,228.791255
283.0120105,62.0352068,0.7300,0.6748,-0.0943,16.056,0.209,5.2,1.253E+00,15.070,null,0.5,6.194E-01,1,0,0000,BU,0,58618.82335399,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.161130,91.530650
283.0049612,62.0337692,0.6483,0.5782,-0.1567,15.858,0.196,5.5,1.006E+00,15.001,null,1.7,9.199E-01,1,0,0000,BU,10,57162.55381209,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.161547,221.462609
283.0048217,62.0338292,0.9683,0.9548,-0.2825,16.234,0.275,3.9,7.488E-01,15.216,null,0.2,9.100E-01,1,0,0000,BU,5,58256.33255691,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.162731,224.019236
283.0044186,62.0340332,0.5457,0.4416,-0.0807,15.670,0.152,7.2,1.774E+00,15.139,0.511,2.1,4.713E-01,1,0,0000,BC,10,57698.32846157,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.177425,232.025630
283.0048770,62.0337974,0.7640,0.6820,-0.2099,16.139,0.232,4.7,1.303E+00,15.484,0.520,2.1,1.155E+00,1,0,0000,BC,10,57334.35968419,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.181685,222.848886
283.0043457,62.0340736,0.5685,0.6120,-0.1901,15.885,0.196,5.5,1.784E+00,14.826,0.294,3.7,1.001E+00,1,0,0000,BB,10,56976.86768939,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.187461,233.543407
283.0043698,62.0340575,0.6273,0.5400,0.1843,15.765,0.177,6.1,5.774E-01,14.675,null,1.8,7.274E-01,1,0,0000,BU,10,58986.68751877,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.189530,232.979219
283.0043159,62.0340879,0.4727,0.4535,-0.1863,15.660,0.172,6.3,1.487E+00,15.110,0.311,3.5,1.047E+00,1,0,0000,BB,10,57160.06015409,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.197684,234.110988
283.0049066,62.0337725,0.4552,0.4023,-0.1436,15.585,0.139,7.8,8.754E-01,15.384,null,1.1,7.752E-01,1,0,0000,BU,10,56802.23387440,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.214085,222.073732
283.0044599,62.0339885,1.1261,1.0176,-0.5002,15.992,null,1.6,6.867E-01,15.110,0.319,3.4,8.296E-01,1,0,0000,UB,10,58062.39600404,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.223483,230.679070
283.0048770,62.0337796,0.5608,0.5396,-0.2243,15.677,0.191,5.7,1.255E+00,14.803,null,1.4,1.236E+00,1,0,0000,BU,10,58982.76335313,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.228798,222.503494
283.0114906,62.0362547,1.4051,1.1265,-0.4635,17.126,null,-0.3,1.009E+00,14.657,0.459,2.4,3.212E-01,1,0,0000,UC,10,59146.83283665,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.229895,60.309250
283.0043049,62.0340786,0.6408,0.6625,0.1815,15.975,0.201,5.4,1.385E+00,14.519,null,1.8,6.847E-01,1,0,0000,BU,10,57886.87743213,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.232374,233.982365
283.0041549,62.0341781,0.7123,0.6459,-0.2402,16.111,0.216,5.0,6.496E-01,15.472,0.485,2.2,6.576E-01,1,0,0000,BC,10,57693.74326172,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.239839,237.455816
283.0054696,62.0335619,1.1270,0.9724,-0.2856,16.944,0.479,2.3,8.052E-01,15.179,0.360,3.0,6.112E-01,1,0,0000,CC,0,56795.25882698,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.242400,212.427594
283.0052704,62.0336245,0.7682,0.6720,-0.1592,16.313,0.272,4.0,9.655E-01,14.669,0.354,3.1,6.683E-01,1,0,0000,BB,10,58785.30147853,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.243813,215.630304
283.0062901,62.0333710,1.0899,0.8216,-0.3591,16.330,0.301,3.6,1.549E+00,15.156,null,0.9,6.847E-01,1,0,0000,BU,10,58620.52407931,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.244807,200.173175
283.0047177,62.0338335,0.8054,0.8994,0.3485,16.055,0.305,3.6,5.122E-01,15.398,0.530,2.0,3.269E-01,1,0,0000,BC,10,58621.57079671,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.274890,225.098440
283.0043900,62.0340028,0.7125,0.7301,0.0641,15.995,0.209,5.2,6.587E-01,14.982,null,1.1,5.724E-01,1,0,0000,BU,5,57888.31775125,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.283048,231.580701
283.0045839,62.0338857,0.8627,0.7709,-0.2709,16.166,0.263,4.1,1.282E+00,14.980,0.457,2.4,3.961E-01,1,0,0000,BC,10,58257.90301648,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.308082,227.392725
283.0049378,62.0337243,0.5863,0.7012,-0.3211,15.585,0.250,4.3,7.975E-01,15.354,null,0.0,5.331E-01,1,0,0000,BU,10,57890.41284234,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.309248,220.855746
283.0047620,62.0337980,0.4744,0.4276,-0.1265,15.582,0.135,8.0,1.778E+00,14.915,null,-0.9,5.285E-01,1,0,0000,BU,10,58258.29572663,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.313540,223.975617
283.0042636,62.0340596,0.8467,0.6480,-0.3657,15.824,0.258,4.2,7.962E-01,15.024,null,0.6,2.319E-01,1,0,0000,BU,10,58257.51043354,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.329005,233.870418
283.0051140,62.0336493,0.8345,0.7207,-0.1615,16.056,0.239,4.5,7.599E-01,14.906,null,1.1,3.860E-01,1,0,0000,BU,10,58256.85604380,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.329904,217.714879
283.0048854,62.0337354,0.7894,0.6013,-0.2184,15.929,0.244,4.5,7.759E-01,15.109,0.468,2.3,7.104E-01,1,0,0000,BC,10,57891.06761396,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.337479,221.582369
283.0054238,62.0335341,0.6417,0.6627,-0.2896,16.109,0.242,4.5,7.300E-01,15.003,0.287,3.8,9.818E-01,1,0,0000,BB,5,56796.70652979,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.368346,212.517817
283.0043607,62.0339814,0.5288,0.4560,-0.2112,15.810,0.161,6.8,1.021E+00,15.377,0.453,2.4,9.360E-01,1,0,0000,BC,5,58623.53320139,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.369737,231.350443
283.0048752,62.0337253,0.5893,0.5488,-0.1146,15.857,0.175,6.2,9.356E-01,15.142,null,0.9,9.105E-01,1,0,0000,BU,10,57693.87429292,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.376114,221.494984
283.0059683,62.0333849,0.9369,0.8194,0.1866,16.254,0.256,4.2,1.442E+00,14.523,null,0.9,6.612E-01,1,0,0000,BU,5,58619.73916859,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.403972,204.256456
283.0051878,62.0335976,0.8752,0.8609,-0.2961,16.542,0.320,3.4,8.210E-01,15.248,0.520,2.1,4.953E-01,1,0,0000,BC,10,57894.47224793,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.403976,216.070895
283.0042412,62.0340364,0.6566,0.5623,0.0261,15.969,0.191,5.7,4.671E-01,14.883,null,1.4,6.242E-01,1,0,0000,BU,10,58422.99779446,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.408933,233.521203
283.0045728,62.0338480,0.6246,0.6699,0.1552,15.941,0.225,4.8,1.197E+00,14.937,0.344,3.2,5.707E-01,1,0,0000,BB,10,58255.41648770,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.414270,226.718845
283.0113881,62.0340924,1.0494,0.9098,-0.3035,16.568,0.395,2.8,6.693E-01,14.862,0.404,2.7,7.028E-01,1,0,0000,CC,5,58620.91666198,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.414558,124.533181
283.0042749,62.0340125,0.6506,0.5786,-0.1125,16.049,0.206,5.3,7.676E-01,14.964,0.502,2.2,7.426E-01,1,0,0000,BC,5,58986.29519106,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.415061,232.725251
283.0052960,62.0335574,0.5494,0.5751,-0.2346,15.852,0.224,4.8,1.821E+00,15.575,0.484,2.2,8.770E-01,1,0,0000,BC,10,58420.77243686,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.417065,214.271816
283.0043864,62.0339448,0.7910,0.6654,-0.4449,15.706,0.247,4.4,9.714E-01,14.314,null,1.6,4.733E-01,1,0,0000,BU,5,58620.65498260,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.419290,230.346483
283.0044835,62.0338912,0.6789,0.6729,-0.2095,16.113,0.227,4.8,7.568E-01,14.828,null,1.6,6.636E-01,1,0,0000,BU,10,58257.11785066,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.420550,228.391308
283.0055447,62.0334822,0.8345,0.7069,-0.1923,16.253,0.254,4.3,1.002E+00,15.358,0.414,2.6,6.888E-01,1,0,0000,BC,10,58254.10770834,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.421189,210.413140
283.0045763,62.0338426,0.7907,0.6916,-0.0526,15.983,0.312,3.5,5.522E-01,15.511,0.422,2.6,8.236E-01,1,0,0000,BC,5,56801.70746045,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.423319,226.578350
283.0050873,62.0336248,0.5515,0.5264,-0.1869,15.806,0.167,6.5,8.983E-01,15.065,null,1.5,1.117E+00,1,0,0000,BU,10,58060.30116659,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.427273,217.573763
283.0112985,62.0364968,1.9892,1.9602,-0.9002,15.697,null,1.8,3.420E-01,15.560,null,0.0,6.462E-01,1,0,0000,UU,10,57339.21280569,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.436686,53.220282
283.0061350,62.0333406,0.4433,0.4531,-0.0936,15.411,0.163,6.6,1.758E+00,15.638,null,0.2,9.616E-01,1,0,0000,BU,10,58419.72546468,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.440738,201.775406
283.0045210,62.0366600,0.5812,0.5866,0.1028,15.693,0.174,6.3,1.423E+00,15.516,0.495,2.2,6.205E-01,1,0,0000,BC,5,56801.31258637,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.448686,312.582245
283.0039525,62.0342131,0.5432,0.4415,0.0524,15.448,0.146,7.5,1.445E+00,15.434,null,0.0,3.788E-01,1,0,0000,BU,0,57525.44450236,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.465714,239.682299
283.0039265,62.0342297,0.5403,0.4969,-0.1243,15.873,0.179,6.1,1.213E+00,14.754,0.362,3.0,6.248E-01,1,0,0000,BC,10,57694.26725912,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.473797,240.247652
283.0051227,62.0335952,0.5527,0.5760,0.2150,15.470,0.174,6.3,8.605E-01,14.989,null,1.3,6.502E-01,1,0,0000,BU,10,58991.00338006,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.476136,216.712753
283.0046668,62.0337765,0.8329,0.8012,-0.1768,16.042,0.236,4.6,1.127E+00,14.824,null,1.9,4.222E-01,1,0,0000,BU,10,57335.27779228,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.481089,224.449882
283.0061094,62.0333271,0.9962,0.9285,-0.5779,16.103,0.334,3.3,9.036E-01,15.054,null,1.3,8.186E-01,1,0,0000,BU,10,57525.70656383,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7.501935,201.944253
283.0038102,62.0343072,0.7378,0.5687,0.2212,15.838,0.202,5.4,1.661E+00,15.070,null,1.1,5.457E-01,1,0,0000,BU,5,57523.87200514,2842162001351037517,15.946,0.034,15.633,0.066,13.287,null,9.573,null,null,null,null,null,null,null,null,7.513460,242.838670
